ID,year,age,sex,race,HH_income,married,education,n_child,age_youngest,region,treatment,pair_id
20091110092141,2009,29,male,white,60000,married,Some college,1,0,South,TRUE,2272
20091110092144,2009,49,female,asian,100000,married,Bachelors,1,14,West,TRUE,2273
20091110092161,2009,40,male,white,75000,married,Bachelors,2,5,Midwest,TRUE,2274
20091110092168,2009,33,female,white,75000,married,Masters,1,1,West,TRUE,2275
20091110092172,2009,44,female,white,25000,not married,Some college,1,16,Northeast,TRUE,2276
20091110092174,2009,27,female,white,40000,not married,Some college,1,7,Midwest,TRUE,2277
20091110092179,2009,49,female,white,75000,married,HS,1,17,South,TRUE,2278
20091110092180,2009,35,male,white,20000,married,Some college,2,2,South,TRUE,2279
20091110092191,2009,43,female,white,100000,married,Bachelors,2,15,West,TRUE,2280
20091110092196,2009,41,female,white,100000,married,HS,2,10,Northeast,TRUE,2281
20091110092201,2009,34,male,white,60000,married,Bachelors,2,2,West,TRUE,2282
20091110092217,2009,34,female,white,60000,married,HS,1,10,Midwest,TRUE,2283
20091110092234,2009,52,male,black,50000,married,HS,1,1,South,TRUE,2284
20091110092259,2009,44,male,asian,150000,married,Doctoral,5,2,South,TRUE,2285
20091110092283,2009,34,male,white,60000,married,Some college,2,5,Midwest,TRUE,2286
20091110092286,2009,42,female,white,40000,married,Some college,2,9,Northeast,TRUE,2287
20091110092296,2009,34,female,white,50000,married,Some college,3,0,West,TRUE,2288
20091110092309,2009,32,female,white,75000,married,Bachelors,1,1,West,TRUE,2289
20091110092311,2009,18,male,black,100000,not married,Did not graduate from HS,2,5,South,TRUE,2290
20091110092338,2009,39,male,white,35000,married,Some college,2,0,Midwest,TRUE,2291
20091110092364,2009,39,female,white,35000,married,Some college,2,2,Northeast,TRUE,2292
20091110092365,2009,21,female,white,100000,not married,Some college,2,14,Midwest,TRUE,2293
20091110092393,2009,34,female,white,100000,married,Bachelors,2,2,South,TRUE,2294
20091110092402,2009,51,male,other,100000,married,Bachelors,1,10,South,TRUE,2295
20091110092406,2009,44,male,white,100000,married,Bachelors,2,12,South,TRUE,2296
20091110092428,2009,47,female,white,35000,married,Some college,1,8,South,TRUE,2297
20091110092452,2009,34,female,white,75000,not married,Bachelors,2,5,West,TRUE,2298
20091110092458,2009,50,female,white,25000,not married,Some college,1,3,West,TRUE,2299
20091110092461,2009,31,female,black,40000,not married,Some college,1,10,South,TRUE,2300
20091110092492,2009,39,male,white,35000,not married,HS,1,11,West,TRUE,2301
20091111090026,2009,39,male,black,0,not married,HS,4,8,Midwest,TRUE,2302
20091111090130,2009,43,male,white,60000,not married,HS,1,2,South,TRUE,2303
20091111090550,2009,35,female,white,40000,married,Masters,2,1,South,TRUE,2304
20091111090882,2009,33,male,white,50000,married,Some college,2,6,Midwest,TRUE,2305
20091111090948,2009,17,male,black,15000,not married,Did not graduate from HS,1,17,South,TRUE,2306
20091111090955,2009,56,female,white,150000,married,Masters,1,17,West,TRUE,2307
20091111091005,2009,57,female,asian,35000,married,Masters,1,14,West,TRUE,2308
20091111091021,2009,15,female,white,100000,not married,Did not graduate from HS,3,8,Northeast,TRUE,2309
20091111091024,2009,16,female,white,50000,not married,Did not graduate from HS,3,12,West,TRUE,2310
20091111091367,2009,47,female,white,60000,married,Some college,1,16,South,TRUE,2311
20091111091491,2009,34,female,white,100000,married,Bachelors,2,1,Midwest,TRUE,2312
20091111091562,2009,61,female,white,40000,not married,Some college,3,7,Midwest,TRUE,2313
20091111091570,2009,39,female,white,50000,married,Masters,4,3,South,TRUE,2314
20091111091753,2009,36,male,white,35000,married,Some college,2,3,South,TRUE,2315
20091111091845,2009,44,female,white,20000,not married,HS,1,13,West,TRUE,2316
20091111091863,2009,31,female,white,75000,married,Masters,2,1,South,TRUE,2317
20091111091938,2009,41,male,white,100000,married,Bachelors,3,11,Midwest,TRUE,2318
20091111091963,2009,16,female,white,40000,not married,Did not graduate from HS,1,16,Midwest,TRUE,2319
20091111092047,2009,44,male,asian,75000,married,Masters,1,6,Midwest,TRUE,2320
20091111092120,2009,47,male,white,100000,married,Some college,1,12,Midwest,TRUE,2321
20091111092370,2009,32,male,asian,100000,married,Bachelors,1,0,South,TRUE,2322
20091111092392,2009,33,male,white,75000,married,Some college,1,2,South,TRUE,2323
20091111092420,2009,37,female,white,150000,married,Some college,2,5,West,TRUE,2324
20091209090982,2009,27,female,white,30000,not married,HS,1,8,Midwest,TRUE,2325
20091209092319,2009,34,female,white,60000,married,HS,3,5,Northeast,TRUE,2326
20091210090027,2009,16,female,white,15000,not married,Did not graduate from HS,4,10,South,TRUE,2327
20091210090541,2009,41,female,white,75000,married,Bachelors,3,8,Northeast,TRUE,2328
20091210090546,2009,20,male,white,12500,not married,Did not graduate from HS,1,1,Midwest,TRUE,2329
20091210090621,2009,25,male,white,50000,not married,Some college,1,0,South,TRUE,2330
20091210090700,2009,57,female,black,12500,not married,Did not graduate from HS,4,1,West,TRUE,2331
20091210090797,2009,24,female,white,150000,not married,Bachelors,3,13,Midwest,TRUE,2332
20091210090841,2009,46,female,black,25000,not married,Some college,1,16,Midwest,TRUE,2333
20091210090855,2009,16,male,white,35000,not married,Did not graduate from HS,3,7,Midwest,TRUE,2334
20091210090930,2009,32,female,black,25000,not married,HS,1,9,South,TRUE,2335
20091210090946,2009,34,male,white,25000,not married,HS,2,9,Midwest,TRUE,2336
20091210090965,2009,43,female,white,10000,not married,Some college,1,13,South,TRUE,2337
20091210090996,2009,31,female,white,25000,married,HS,2,4,Midwest,TRUE,2338
20091210091005,2009,53,female,white,100000,married,HS,4,10,Northeast,TRUE,2339
20091210091121,2009,16,male,white,30000,not married,Did not graduate from HS,2,11,South,TRUE,2340
20091210091164,2009,38,male,black,0,married,Some college,3,2,South,TRUE,2341
20091210091224,2009,16,female,white,75000,not married,Did not graduate from HS,1,16,Northeast,TRUE,2342
20091210091262,2009,40,male,white,50000,married,Bachelors,2,0,South,TRUE,2343
20091210091311,2009,38,male,white,100000,married,Some college,2,6,South,TRUE,2344
20091210091312,2009,18,male,white,75000,not married,Did not graduate from HS,2,9,West,TRUE,2345
20091210091340,2009,33,female,white,60000,not married,Some college,2,1,Northeast,TRUE,2346
20091210091529,2009,65,male,black,75000,married,Some college,1,16,Northeast,TRUE,2347
20091210091567,2009,24,male,white,12500,not married,Did not graduate from HS,1,0,South,TRUE,2348
20091210091590,2009,42,male,white,75000,married,Bachelors,3,6,Northeast,TRUE,2349
20091210091641,2009,20,female,white,50000,not married,Some college,1,16,South,TRUE,2350
20091210091650,2009,34,female,white,60000,married,Bachelors,3,4,Midwest,TRUE,2351
20091210091727,2009,47,male,white,30000,not married,HS,2,5,South,TRUE,2352
20091210091737,2009,42,male,white,5000,married,HS,2,4,South,TRUE,2353
20091210091760,2009,34,male,white,50000,married,Bachelors,1,1,South,TRUE,2354
20091210091766,2009,29,female,white,35000,married,HS,2,3,South,TRUE,2355
20091210091782,2009,51,male,white,150000,married,Bachelors,1,16,South,TRUE,2356
20091210091786,2009,46,female,white,30000,married,HS,1,14,South,TRUE,2357
20091210091810,2009,48,male,white,100000,married,Some college,2,15,Midwest,TRUE,2358
20091210091868,2009,47,male,white,60000,married,Some college,2,6,West,TRUE,2359
20091210091871,2009,57,male,white,60000,married,Some college,1,2,Northeast,TRUE,2360
20091210091874,2009,37,male,asian,75000,married,Masters,2,4,South,TRUE,2361
20091210091962,2009,29,female,white,5000,not married,Some college,1,8,Midwest,TRUE,2362
20091210091975,2009,33,female,white,20000,not married,Some college,2,6,South,TRUE,2363
20091210092035,2009,33,male,white,100000,married,Doctoral,2,1,South,TRUE,2364
20091210092061,2009,42,male,white,100000,married,Bachelors,4,8,Midwest,TRUE,2365
20091210092069,2009,16,female,white,75000,not married,Did not graduate from HS,2,13,South,TRUE,2366
20091210092085,2009,38,male,white,50000,not married,HS,1,13,South,TRUE,2367
20091210092137,2009,51,female,white,20000,not married,HS,1,5,South,TRUE,2368
20091210092202,2009,53,female,white,20000,married,Did not graduate from HS,1,16,Midwest,TRUE,2369
20091210092224,2009,32,female,black,15000,not married,Some college,4,4,South,TRUE,2370
20091210092334,2009,62,male,black,10000,married,Some college,2,15,South,TRUE,2371
20091210092344,2009,41,female,white,150000,married,Bachelors,2,3,Midwest,TRUE,2372
20091210092401,2009,50,male,black,25000,married,Did not graduate from HS,1,3,South,TRUE,2373
20091210092441,2009,46,male,white,75000,married,HS,3,5,Northeast,TRUE,2374
20091210092443,2009,45,female,white,150000,married,HS,1,3,South,TRUE,2375
20091210092463,2009,42,male,white,25000,married,HS,3,8,Northeast,TRUE,2376
20091210092479,2009,18,male,asian,50000,not married,Did not graduate from HS,1,13,West,TRUE,2377
20091210092490,2009,34,male,white,75000,married,HS,1,7,South,TRUE,2378
20091211090082,2009,19,male,white,25000,not married,Did not graduate from HS,1,14,South,TRUE,2379
20091211090118,2009,40,female,white,50000,married,Some college,2,7,South,TRUE,2380
20091211090123,2009,41,female,white,12500,married,HS,1,13,West,TRUE,2381
20091211090505,2009,39,female,white,15000,not married,Some college,1,12,South,TRUE,2382
20091211090526,2009,15,female,black,20000,not married,Did not graduate from HS,3,13,Northeast,TRUE,2383
20091211090529,2009,36,male,white,40000,not married,Bachelors,1,15,Midwest,TRUE,2384
20091211090541,2009,42,male,white,35000,not married,Some college,2,13,South,TRUE,2385
20091211090554,2009,52,male,white,100000,married,Some college,1,15,South,TRUE,2386
20091211090574,2009,36,male,white,25000,married,Did not graduate from HS,2,13,Northeast,TRUE,2387
20091211090588,2009,40,female,white,60000,not married,Bachelors,1,6,Midwest,TRUE,2388
20091211090625,2009,22,female,white,25000,married,HS,2,2,South,TRUE,2389
20091211090630,2009,31,female,white,60000,married,Did not graduate from HS,1,12,Midwest,TRUE,2390
20091211090652,2009,41,female,white,75000,married,Masters,3,6,Midwest,TRUE,2391
20091211090670,2009,41,female,white,60000,married,Bachelors,3,9,South,TRUE,2392
20091211090689,2009,39,female,white,10000,not married,Some college,1,15,West,TRUE,2393
20091211090692,2009,44,female,white,50000,married,Some college,2,2,West,TRUE,2394
20091211090713,2009,45,female,white,75000,not married,Masters,2,5,Midwest,TRUE,2395
20091211090763,2009,28,male,white,60000,married,Bachelors,2,1,Northeast,TRUE,2396
20091211090773,2009,37,female,white,75000,married,Bachelors,2,8,South,TRUE,2397
20091211090781,2009,45,female,white,35000,married,HS,2,15,West,TRUE,2398
20091211090785,2009,27,female,white,10000,not married,Some college,1,1,Midwest,TRUE,2399
20091211090811,2009,34,male,white,75000,married,HS,1,11,West,TRUE,2400
20091211090835,2009,32,female,white,20000,not married,HS,2,4,West,TRUE,2401
20091211090836,2009,35,male,white,60000,not married,HS,1,2,Midwest,TRUE,2402
20091211090849,2009,33,female,white,100000,married,Masters,2,1,Midwest,TRUE,2403
20091211090890,2009,27,female,white,40000,not married,HS,1,1,South,TRUE,2404
20091211090891,2009,16,female,white,15000,not married,Did not graduate from HS,2,8,Midwest,TRUE,2405
20091211090893,2009,46,female,white,100000,married,Bachelors,3,10,South,TRUE,2406
20091211090901,2009,37,female,black,0,not married,Some college,2,7,Northeast,TRUE,2407
20091211090907,2009,35,male,white,35000,not married,Did not graduate from HS,2,5,South,TRUE,2408
20091211090943,2009,72,male,white,12500,married,Did not graduate from HS,1,11,South,TRUE,2409
20091211090966,2009,29,male,white,0,not married,HS,1,7,West,TRUE,2410
20091211090969,2009,39,male,white,60000,married,Some college,2,11,Midwest,TRUE,2411
20091211090981,2009,31,female,white,40000,married,HS,2,0,South,TRUE,2412
20091211090993,2009,41,female,white,40000,not married,HS,3,8,Midwest,TRUE,2413
20091211090998,2009,42,female,black,12500,not married,Did not graduate from HS,1,12,South,TRUE,2414
20091211091003,2009,18,male,white,75000,not married,Did not graduate from HS,1,16,Northeast,TRUE,2415
20091211091009,2009,49,female,white,100000,married,Bachelors,2,10,Northeast,TRUE,2416
20091211091016,2009,31,female,white,15000,not married,Did not graduate from HS,3,6,West,TRUE,2417
20091211091017,2009,39,female,white,30000,not married,Some college,1,9,South,TRUE,2418
20091211091029,2009,35,female,white,100000,married,Bachelors,2,1,Midwest,TRUE,2419
20091211091035,2009,31,female,white,40000,married,HS,2,1,West,TRUE,2420
20091211091044,2009,57,female,white,5000,not married,Some college,1,13,South,TRUE,2421
20091211091080,2009,30,female,white,30000,married,Did not graduate from HS,4,2,West,TRUE,2422
20091211091098,2009,44,female,white,20000,not married,Some college,3,6,South,TRUE,2423
20091211091118,2009,32,male,white,60000,not married,HS,1,8,West,TRUE,2424
20091211091140,2009,35,male,asian,100000,married,Bachelors,3,2,South,TRUE,2425
20091211091179,2009,43,female,white,20000,married,Masters,4,7,Midwest,TRUE,2426
20091211091194,2009,24,female,white,12500,married,HS,4,0,Midwest,TRUE,2427
20091211091203,2009,46,male,white,100000,married,Bachelors,2,16,Northeast,TRUE,2428
20091211091225,2009,62,female,white,100000,married,Some college,1,11,Midwest,TRUE,2429
20091211091235,2009,52,male,black,7500,not married,HS,1,13,South,TRUE,2430
20091211091249,2009,26,female,white,75000,married,Some college,1,2,South,TRUE,2431
20091211091252,2009,42,female,white,100000,married,Bachelors,2,9,Northeast,TRUE,2432
20091211091264,2009,43,male,white,100000,married,Bachelors,4,8,Midwest,TRUE,2433
20091211091265,2009,36,female,white,30000,married,Masters,3,2,Midwest,TRUE,2434
20091211091273,2009,33,female,white,15000,not married,Did not graduate from HS,3,3,West,TRUE,2435
20091211091276,2009,43,male,white,30000,married,Some college,2,5,Midwest,TRUE,2436
20091211091279,2009,41,male,white,50000,married,Bachelors,3,6,Northeast,TRUE,2437
20091211091287,2009,44,female,white,75000,married,Bachelors,2,7,Midwest,TRUE,2438
20091211091295,2009,41,female,white,75000,married,Bachelors,3,8,Northeast,TRUE,2439
20091211091296,2009,16,male,white,30000,not married,Did not graduate from HS,1,16,West,TRUE,2440
20091211091297,2009,17,male,white,150000,not married,Did not graduate from HS,2,9,West,TRUE,2441
20091211091301,2009,23,female,white,150000,not married,Some college,1,14,South,TRUE,2442
20091211091316,2009,71,female,white,100000,not married,Bachelors,2,2,West,TRUE,2443
20091211091317,2009,36,male,white,20000,married,HS,2,1,South,TRUE,2444
20091211091335,2009,46,female,black,20000,not married,Some college,1,15,Midwest,TRUE,2445
20091211091338,2009,47,female,white,60000,not married,Bachelors,1,11,Northeast,TRUE,2446
20091211091348,2009,39,male,white,150000,married,Masters,4,0,Midwest,TRUE,2447
20091211091356,2009,35,female,white,100000,married,Bachelors,1,4,Northeast,TRUE,2448
20091211091366,2009,35,male,white,75000,married,Bachelors,1,0,South,TRUE,2449
20091211091371,2009,30,female,black,20000,not married,Bachelors,1,0,South,TRUE,2450
20091211091376,2009,17,male,black,20000,not married,Did not graduate from HS,4,2,Northeast,TRUE,2451
20091211091380,2009,44,female,white,10000,not married,Some college,3,10,South,TRUE,2452
20091211091404,2009,44,female,white,60000,married,Bachelors,1,17,Midwest,TRUE,2453
20091211091418,2009,17,male,white,75000,not married,Did not graduate from HS,1,17,Midwest,TRUE,2454
20091211091434,2009,53,female,other,10000,not married,Did not graduate from HS,1,13,West,TRUE,2455
20091211091454,2009,52,male,white,50000,married,Some college,2,13,Midwest,TRUE,2456
20091211091527,2009,44,female,white,30000,not married,Bachelors,3,10,West,TRUE,2457
20091211091531,2009,40,female,white,50000,married,Bachelors,1,7,South,TRUE,2458
20091211091550,2009,40,female,black,20000,not married,HS,2,12,South,TRUE,2459
20091211091552,2009,30,male,white,75000,married,Bachelors,2,1,West,TRUE,2460
20091211091576,2009,42,female,white,75000,married,Bachelors,1,14,West,TRUE,2461
20091211091585,2009,25,female,other,20000,married,Did not graduate from HS,2,0,South,TRUE,2462
20091211091587,2009,54,male,white,100000,married,Bachelors,1,17,Northeast,TRUE,2463
20091211091612,2009,68,female,white,30000,not married,HS,1,5,South,TRUE,2464
20091211091632,2009,51,male,white,100000,married,Bachelors,1,17,Northeast,TRUE,2465
20091211091637,2009,33,female,asian,75000,married,Some college,2,6,West,TRUE,2466
20091211091654,2009,20,female,white,5000,not married,HS,1,1,Midwest,TRUE,2467
